gsm_id	sample_id	filename	data_type	url	size_mb	gse_id
GSM9037768	Seq_of_PLWH027_B_CD3	GSM9037768_B027B_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037768/suppl/GSM9037768_B027B_ATAC_barcodes.tsv.gz	2.3	GSE299348
GSM9037768	Seq_of_PLWH027_B_CD3	GSM9037768_B027B_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037768/suppl/GSM9037768_B027B_ATAC_features.tsv.gz	1.8	GSE299348
GSM9037768	Seq_of_PLWH027_B_CD3	GSM9037768_B027B_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037768/suppl/GSM9037768_B027B_ATAC_matrix.mtx.gz	94.4	GSE299348
GSM9037769	Seq_of_PLWH029_A_CD3	GSM9037769_B029A_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037769/suppl/GSM9037769_B029A_ATAC_atac_fragments.tsv.gz	1582.1	GSE299348
GSM9037769	Seq_of_PLWH029_A_CD3	GSM9037769_B029A_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037769/suppl/GSM9037769_B029A_ATAC_barcodes.tsv.gz	2.4	GSE299348
GSM9037769	Seq_of_PLWH029_A_CD3	GSM9037769_B029A_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037769/suppl/GSM9037769_B029A_ATAC_features.tsv.gz	2.3	GSE299348
GSM9037769	Seq_of_PLWH029_A_CD3	GSM9037769_B029A_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037769/suppl/GSM9037769_B029A_ATAC_matrix.mtx.gz	228.9	GSE299348
GSM9037770	Seq_of_PLWH029_B_CD3	GSM9037770_B029B_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037770/suppl/GSM9037770_B029B_ATAC_atac_fragments.tsv.gz	1689.9	GSE299348
GSM9037770	Seq_of_PLWH029_B_CD3	GSM9037770_B029B_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037770/suppl/GSM9037770_B029B_ATAC_barcodes.tsv.gz	2.4	GSE299348
GSM9037770	Seq_of_PLWH029_B_CD3	GSM9037770_B029B_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037770/suppl/GSM9037770_B029B_ATAC_features.tsv.gz	2.3	GSE299348
GSM9037770	Seq_of_PLWH029_B_CD3	GSM9037770_B029B_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037770/suppl/GSM9037770_B029B_ATAC_matrix.mtx.gz	218.0	GSE299348
GSM9037771	Seq_of_PLWH035_A_CD3	GSM9037771_B035A_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037771/suppl/GSM9037771_B035A_ATAC_atac_fragments.tsv.gz	2295.9	GSE299348
GSM9037771	Seq_of_PLWH035_A_CD3	GSM9037771_B035A_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037771/suppl/GSM9037771_B035A_ATAC_barcodes.tsv.gz	2.4	GSE299348
GSM9037771	Seq_of_PLWH035_A_CD3	GSM9037771_B035A_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037771/suppl/GSM9037771_B035A_ATAC_features.tsv.gz	2.5	GSE299348
GSM9037771	Seq_of_PLWH035_A_CD3	GSM9037771_B035A_ATAC_matrix.mtx.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037771/suppl/GSM9037771_B035A_ATAC_matrix.mtx.gz	353.6	GSE299348
GSM9037772	Seq_of_PLWH035_B_CD3	GSM9037772_B035B_ATAC_atac_fragments.tsv.gz	atac_fragment	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037772/suppl/GSM9037772_B035B_ATAC_atac_fragments.tsv.gz	1226.0	GSE299348
GSM9037772	Seq_of_PLWH035_B_CD3	GSM9037772_B035B_ATAC_barcodes.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037772/suppl/GSM9037772_B035B_ATAC_barcodes.tsv.gz	2.3	GSE299348
GSM9037772	Seq_of_PLWH035_B_CD3	GSM9037772_B035B_ATAC_features.tsv.gz	rna_mtx	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM9037nnn/GSM9037772/suppl/GSM9037772_B035B_ATAC_features.tsv.gz	2.2	GSE299348
